"LOOPID","STAMP","FLAGS","FLAG2","SPEED","LENGTH","BIN1","BIN2","BIN3","BIN4"
8791,2012/6/13 14:04:00,0,8,659.00,0.00,3,1,0,0
8791,2012/6/13 14:04:20,0,8,657.00,0.00,7,4,0,0
8791,2012/6/13 14:04:40,0,8,621.00,0.00,13,1,0,0
8791,2012/6/13 14:05:00,0,8,616.00,0.00,11,0,1,0
8791,2012/6/13 14:05:20,0,8,674.00,0.00,9,0,0,0
8791,2012/6/13 14:05:40,0,8,683.00,0.00,8,0,0,0
8791,2012/6/13 14:06:00,0,8,692.00,0.00,3,3,0,0
8791,2012/6/13 14:06:20,0,8,744.00,0.00,2,0,0,0
8791,2012/6/13 14:06:40,0,8,654.00,0.00,9,0,0,0
8791,2012/6/13 14:07:00,0,8,651.00,0.00,9,1,0,0
8791,2012/6/13 14:07:20,0,8,665.00,0.00,12,2,0,0
8791,2012/6/13 14:07:40,0,8,587.00,0.00,14,2,0,0
8791,2012/6/13 14:08:00,0,8,615.00,0.00,5,1,0,0
8791,2012/6/13 14:08:20,0,8,680.00,0.00,5,0,0,0
8791,2012/6/13 14:08:40,0,8,644.00,0.00,9,2,1,0
8791,2012/6/13 14:09:00,0,8,690.00,0.00,11,0,0,0
8791,2012/6/13 14:09:20,0,8,695.00,0.00,5,0,0,0
8791,2012/6/13 14:09:40,0,8,681.00,0.00,7,2,0,0
8791,2012/6/13 14:10:00,0,8,665.00,0.00,13,1,0,0
8791,2012/6/13 14:10:20,0,8,637.00,0.00,8,0,0,0
8791,2012/6/13 14:10:40,0,8,692.00,0.00,4,1,0,0
8791,2012/6/13 14:11:00,0,8,630.00,0.00,7,1,2,0
8791,2012/6/13 14:11:20,0,8,608.00,0.00,7,2,0,0
8791,2012/6/13 14:11:40,0,8,657.00,0.00,8,0,0,0
8791,2012/6/13 14:12:00,0,8,665.00,0.00,9,1,1,0
8791,2012/6/13 14:12:20,0,8,627.00,0.00,3,1,0,0
8791,2012/6/13 14:12:40,0,8,628.00,0.00,10,1,0,0
8791,2012/6/13 14:13:00,0,8,625.00,0.00,13,0,0,0
8791,2012/6/13 14:13:20,0,8,588.00,0.00,9,0,0,0
8791,2012/6/13 14:13:40,0,8,664.00,0.00,10,1,1,0
8791,2012/6/13 14:14:00,0,8,627.00,0.00,10,1,0,0
8791,2012/6/13 14:14:20,0,8,631.00,0.00,10,2,0,1
8791,2012/6/13 14:14:40,0,8,648.00,0.00,5,0,0,0
8791,2012/6/13 14:15:00,0,8,634.00,0.00,10,1,0,0
8791,2012/6/13 14:15:20,0,8,653.00,0.00,6,0,0,0
8791,2012/6/13 14:15:40,0,8,647.00,0.00,8,2,1,0
8791,2012/6/13 14:16:00,0,8,663.00,0.00,9,4,0,0
8791,2012/6/13 14:16:20,0,8,633.00,0.00,6,2,0,0
8791,2012/6/13 14:16:40,0,8,666.00,0.00,5,0,0,0
8791,2012/6/13 14:17:00,0,8,696.00,0.00,2,3,0,1
8791,2012/6/13 14:17:20,0,8,605.00,0.00,14,1,0,0
8791,2012/6/13 14:17:40,0,8,594.00,0.00,12,4,0,0
8791,2012/6/13 14:18:00,0,8,570.00,0.00,6,0,0,0
8791,2012/6/13 14:18:20,0,8,646.00,0.00,12,2,0,0
8791,2012/6/13 14:18:40,0,8,667.00,0.00,8,1,0,0
8791,2012/6/13 14:19:00,0,8,646.00,0.00,8,1,0,0
8791,2012/6/13 14:19:20,0,8,689.00,0.00,6,4,0,0
8791,2012/6/13 14:19:40,0,8,668.00,0.00,8,1,0,1
8791,2012/6/13 14:20:00,0,8,645.00,0.00,5,0,0,0
8791,2012/6/13 14:20:20,0,8,683.00,0.00,8,2,0,0
8791,2012/6/13 14:20:40,0,8,660.00,0.00,4,3,1,0
8791,2012/6/13 14:21:00,0,8,671.00,0.00,7,2,0,0
8791,2012/6/13 14:21:20,0,8,638.00,0.00,6,1,0,0
8791,2012/6/13 14:21:40,0,8,631.00,0.00,16,1,0,0
8791,2012/6/13 14:22:00,0,8,617.00,0.00,7,3,0,1
8791,2012/6/13 14:22:20,0,8,501.00,0.00,10,4,0,0
8791,2012/6/13 14:22:40,0,8,356.00,0.00,8,5,0,1
8791,2012/6/13 14:23:00,0,8,327.00,0.00,6,3,0,0
8791,2012/6/13 14:23:20,0,8,408.00,0.00,9,1,0,0
8791,2012/6/13 14:23:40,0,8,413.00,0.00,8,1,1,0
8791,2012/6/13 14:24:00,0,8,516.00,0.00,8,0,0,0
8791,2012/6/13 14:24:20,0,8,507.00,0.00,12,1,0,0
8791,2012/6/13 14:24:40,0,8,652.00,0.00,5,2,0,0
8791,2012/6/13 14:25:00,0,8,686.00,0.00,5,1,0,0
8791,2012/6/13 14:25:20,0,8,652.00,0.00,6,2,1,0
8791,2012/6/13 14:25:40,0,8,590.00,0.00,17,0,0,0
8791,2012/6/13 14:26:00,0,8,592.00,0.00,7,1,0,1
8791,2012/6/13 14:26:20,0,8,643.00,0.00,8,0,0,0
8791,2012/6/13 14:26:40,0,8,626.00,0.00,9,1,1,0
8791,2012/6/13 14:27:00,0,8,671.00,0.00,6,0,0,0
8791,2012/6/13 14:27:20,0,8,673.00,0.00,6,0,0,0
8791,2012/6/13 14:27:40,0,8,593.00,0.00,7,3,0,0
8791,2012/6/13 14:28:00,0,8,651.00,0.00,13,0,0,0
8791,2012/6/13 14:28:20,0,8,630.00,0.00,12,2,0,0
8791,2012/6/13 14:28:40,0,8,630.00,0.00,9,2,0,0
8791,2012/6/13 14:29:00,0,8,657.00,0.00,4,0,0,0
8791,2012/6/13 14:29:20,0,8,707.00,0.00,6,1,0,0
8791,2012/6/13 14:29:40,0,8,665.00,0.00,8,0,0,0
8791,2012/6/13 14:30:00,0,8,644.00,0.00,11,0,1,0
8791,2012/6/13 14:30:20,0,8,637.00,0.00,12,1,0,1
8791,2012/6/13 14:30:40,0,8,532.00,0.00,7,3,0,0
8791,2012/6/13 14:31:00,0,8,599.00,0.00,8,2,0,0
8791,2012/6/13 14:31:20,0,8,622.00,0.00,11,3,0,0
8791,2012/6/13 14:31:40,0,8,674.00,0.00,8,2,0,0
8791,2012/6/13 14:32:00,0,8,668.00,0.00,4,1,0,0
8791,2012/6/13 14:32:20,0,8,613.00,0.00,9,3,0,1
8791,2012/6/13 14:32:40,0,8,686.00,0.00,0,4,0,0
8791,2012/6/13 14:33:00,0,8,651.00,0.00,13,2,1,0
8791,2012/6/13 14:33:20,0,8,664.00,0.00,9,1,0,0
8791,2012/6/13 14:33:40,0,8,635.00,0.00,9,4,1,0
8791,2012/6/13 14:34:00,0,8,619.00,0.00,12,4,0,0
8791,2012/6/13 14:34:20,0,8,682.00,0.00,6,1,1,0
8791,2012/6/13 14:34:40,0,8,626.00,0.00,5,2,1,0
8791,2012/6/13 14:35:00,0,8,600.00,0.00,9,2,0,0
8791,2012/6/13 14:35:20,0,8,635.00,0.00,11,0,0,0
8791,2012/6/13 14:35:40,0,8,639.00,0.00,9,3,0,0
8791,2012/6/13 14:36:00,0,8,621.00,0.00,12,2,0,0
8791,2012/6/13 14:36:20,0,8,629.00,0.00,12,1,1,0
8791,2012/6/13 14:36:40,0,8,653.00,0.00,11,2,0,0
8791,2012/6/13 14:37:00,0,8,658.00,0.00,3,1,0,0
8791,2012/6/13 14:37:20,0,8,679.00,0.00,3,1,0,0
8791,2012/6/13 14:37:40,0,8,634.00,0.00,10,2,0,0
8791,2012/6/13 14:38:00,0,8,676.00,0.00,8,3,0,0
8791,2012/6/13 14:38:20,0,8,645.00,0.00,11,1,0,0
8791,2012/6/13 14:38:40,0,8,638.00,0.00,7,2,1,0
8791,2012/6/13 14:39:00,0,8,674.00,0.00,4,1,0,0
8791,2012/6/13 14:39:20,0,8,687.00,0.00,8,2,0,0
8791,2012/6/13 14:39:40,0,8,609.00,0.00,13,2,0,1
8791,2012/6/13 14:40:00,0,8,598.00,0.00,10,3,0,0
8791,2012/6/13 14:40:20,0,8,642.00,0.00,6,1,0,0
8791,2012/6/13 14:40:40,0,8,675.00,0.00,8,2,0,0
8791,2012/6/13 14:41:00,0,8,675.00,0.00,10,1,0,0
8791,2012/6/13 14:41:20,0,8,684.00,0.00,7,4,0,0
8791,2012/6/13 14:41:40,0,8,642.00,0.00,9,1,0,0
8791,2012/6/13 14:42:00,0,8,648.00,0.00,5,1,0,0
8791,2012/6/13 14:42:20,0,8,607.00,0.00,6,0,0,1
8791,2012/6/13 14:42:40,0,8,700.00,0.00,10,3,1,0
8791,2012/6/13 14:43:00,0,8,664.00,0.00,8,3,0,0
8791,2012/6/13 14:43:20,0,8,673.00,0.00,9,2,0,0
8791,2012/6/13 14:43:40,0,8,669.00,0.00,10,0,0,0
8791,2012/6/13 14:44:00,0,8,639.00,0.00,10,1,0,0
8791,2012/6/13 14:44:20,0,8,663.00,0.00,6,0,0,0
8791,2012/6/13 14:44:40,0,8,633.00,0.00,6,6,0,0
8791,2012/6/13 14:45:00,0,8,630.00,0.00,11,5,0,0
8791,2012/6/13 14:45:20,0,8,634.00,0.00,10,0,1,0
8791,2012/6/13 14:45:40,0,8,604.00,0.00,8,3,0,0
8791,2012/6/13 14:46:00,0,8,629.00,0.00,7,1,1,0
8791,2012/6/13 14:46:20,0,8,681.00,0.00,6,1,0,0
8791,2012/6/13 14:46:40,0,8,693.00,0.00,6,1,0,0
8791,2012/6/13 14:47:00,0,8,698.00,0.00,6,2,0,1
8791,2012/6/13 14:47:20,0,8,688.00,0.00,9,2,0,0
8791,2012/6/13 14:47:40,0,8,599.00,0.00,9,2,0,0
8791,2012/6/13 14:48:00,0,8,629.00,0.00,13,0,0,0
8791,2012/6/13 14:48:20,0,8,681.00,0.00,8,0,0,0
8791,2012/6/13 14:48:40,0,8,692.00,0.00,4,2,0,0
8791,2012/6/13 14:49:00,0,8,681.00,0.00,8,3,0,0
8791,2012/6/13 14:49:20,0,8,672.00,0.00,4,1,0,0
8791,2012/6/13 14:49:40,0,8,661.00,0.00,7,5,0,0
8791,2012/6/13 14:50:00,0,8,631.00,0.00,12,2,0,0
8791,2012/6/13 14:50:20,0,8,659.00,0.00,8,0,0,0
8791,2012/6/13 14:50:40,0,8,694.00,0.00,9,0,0,0
8791,2012/6/13 14:51:00,0,8,741.00,0.00,7,0,0,0
8791,2012/6/13 14:51:20,0,8,638.00,0.00,8,2,0,0
8791,2012/6/13 14:51:40,0,8,647.00,0.00,10,0,0,0
8791,2012/6/13 14:52:00,0,8,634.00,0.00,8,0,0,0
8791,2012/6/13 14:52:20,0,8,701.00,0.00,4,0,0,0
8791,2012/6/13 14:52:40,0,8,630.00,0.00,7,2,0,0
8791,2012/6/13 14:53:00,0,8,665.00,0.00,7,2,0,0
8791,2012/6/13 14:53:20,0,8,667.00,0.00,11,3,0,0
8791,2012/6/13 14:53:40,0,8,677.00,0.00,9,0,0,0
8791,2012/6/13 14:54:00,0,8,654.00,0.00,11,1,0,0
8791,2012/6/13 14:54:20,0,8,713.00,0.00,4,1,0,0
8791,2012/6/13 14:54:40,0,8,632.00,0.00,8,1,0,0
8791,2012/6/13 14:55:00,0,8,692.00,0.00,3,1,0,0
8791,2012/6/13 14:55:20,0,8,677.00,0.00,8,2,1,0
8791,2012/6/13 14:55:40,0,8,684.00,0.00,4,0,0,0
8791,2012/6/13 14:56:00,0,8,670.00,0.00,5,8,0,0
8791,2012/6/13 14:56:20,0,8,661.00,0.00,11,0,0,0
8791,2012/6/13 14:56:40,0,8,699.00,0.00,4,2,0,0
8791,2012/6/13 14:57:00,0,8,680.00,0.00,5,1,0,0
8791,2012/6/13 14:57:20,0,8,664.00,0.00,10,1,0,0
8791,2012/6/13 14:57:40,0,8,700.00,0.00,3,4,0,0
8791,2012/6/13 14:58:00,0,8,689.00,0.00,6,1,0,0
8791,2012/6/13 14:58:20,0,8,668.00,0.00,6,1,0,0
8791,2012/6/13 14:58:40,0,8,685.00,0.00,6,0,0,0
8791,2012/6/13 14:59:00,0,8,673.00,0.00,7,0,2,0
8791,2012/6/13 14:59:20,0,8,670.00,0.00,7,2,0,0
8791,2012/6/13 14:59:40,0,8,666.00,0.00,8,1,0,0
8791,2012/6/13 15:00:00,0,8,648.00,0.00,6,1,1,0
8791,2012/6/13 15:00:20,0,8,586.00,0.00,10,2,0,0
8791,2012/6/13 15:00:40,0,8,616.00,0.00,6,2,2,0
8791,2012/6/13 15:01:00,0,8,633.00,0.00,8,2,0,0
8791,2012/6/13 15:01:20,0,8,653.00,0.00,9,3,0,0
8791,2012/6/13 15:01:40,0,8,667.00,0.00,5,0,0,0
8791,2012/6/13 15:02:00,0,8,679.00,0.00,4,0,2,0
8791,2012/6/13 15:02:20,0,8,675.00,0.00,7,0,0,0
8791,2012/6/13 15:02:40,0,8,612.00,0.00,10,0,0,0
8791,2012/6/13 15:03:00,0,8,658.00,0.00,11,0,0,0
8791,2012/6/13 15:03:20,0,8,682.00,0.00,5,2,0,0
8791,2012/6/13 15:03:40,0,8,628.00,0.00,5,2,0,0
8791,2012/6/13 15:04:00,0,8,678.00,0.00,5,3,0,0
8791,2012/6/13 15:04:20,0,8,619.00,0.00,5,3,0,0
8791,2012/6/13 15:04:40,0,8,704.00,0.00,6,2,0,0
8791,2012/6/13 15:05:00,0,8,682.00,0.00,5,0,0,0
8791,2012/6/13 15:05:20,0,8,700.00,0.00,8,1,0,1
8791,2012/6/13 15:05:40,0,8,660.00,0.00,9,1,0,0
8791,2012/6/13 15:06:00,0,8,711.00,0.00,7,1,0,0
8791,2012/6/13 15:06:20,0,8,659.00,0.00,2,1,1,0
8791,2012/6/13 15:06:40,0,8,699.00,0.00,6,0,0,0
8791,2012/6/13 15:07:00,0,8,703.00,0.00,5,1,0,0
8791,2012/6/13 15:07:20,0,8,646.00,0.00,12,3,0,0
8791,2012/6/13 15:07:40,0,8,618.00,0.00,11,1,0,0
8791,2012/6/13 15:08:00,0,8,660.00,0.00,9,3,1,0
8791,2012/6/13 15:08:20,0,8,644.00,0.00,7,0,0,0
8791,2012/6/13 15:08:40,0,8,662.00,0.00,9,1,0,0
8791,2012/6/13 15:09:00,0,8,645.00,0.00,8,0,0,0
8791,2012/6/13 15:09:20,0,8,686.00,0.00,7,1,0,0
8791,2012/6/13 15:09:40,0,8,713.00,0.00,7,1,0,0
8791,2012/6/13 15:10:00,0,8,724.00,0.00,4,0,0,0
8791,2012/6/13 15:10:20,0,8,590.00,0.00,8,1,0,0
8791,2012/6/13 15:10:40,0,8,601.00,0.00,13,1,0,0
8791,2012/6/13 15:11:00,0,8,654.00,0.00,7,1,1,0
8791,2012/6/13 15:11:20,0,8,661.00,0.00,9,1,0,0
8791,2012/6/13 15:11:40,0,8,660.00,0.00,8,1,0,0
8791,2012/6/13 15:12:00,0,8,703.00,0.00,7,2,0,0
8791,2012/6/13 15:12:20,0,8,658.00,0.00,10,0,0,0
8791,2012/6/13 15:12:40,0,8,631.00,0.00,13,1,0,0
8791,2012/6/13 15:13:00,0,8,665.00,0.00,6,1,0,0
8791,2012/6/13 15:13:20,0,8,690.00,0.00,10,3,0,0
8791,2012/6/13 15:13:40,0,8,669.00,0.00,6,1,0,1
8791,2012/6/13 15:14:00,0,8,657.00,0.00,11,0,0,0
8791,2012/6/13 15:14:20,0,8,604.00,0.00,11,1,0,0
8791,2012/6/13 15:14:40,0,8,661.00,0.00,13,2,0,0
8791,2012/6/13 15:15:00,0,8,662.00,0.00,6,0,0,0
8791,2012/6/13 15:15:20,0,8,666.00,0.00,7,2,0,0
8791,2012/6/13 15:15:40,0,8,682.00,0.00,11,2,0,0
8791,2012/6/13 15:16:00,0,8,697.00,0.00,5,1,1,0
8791,2012/6/13 15:16:20,0,8,668.00,0.00,6,0,1,0
8791,2012/6/13 15:16:40,0,8,637.00,0.00,10,3,0,0
8791,2012/6/13 15:17:00,0,8,589.00,0.00,10,2,1,0
8791,2012/6/13 15:17:20,0,8,652.00,0.00,12,0,1,0
8791,2012/6/13 15:17:40,0,8,679.00,0.00,11,2,0,0
8791,2012/6/13 15:18:00,0,8,681.00,0.00,6,3,0,0
8791,2012/6/13 15:18:20,0,8,645.00,0.00,6,2,1,0
8791,2012/6/13 15:18:40,0,8,655.00,0.00,8,1,0,0
8791,2012/6/13 15:19:00,0,8,695.00,0.00,6,0,0,0
8791,2012/6/13 15:19:20,0,8,669.00,0.00,10,1,0,0
8791,2012/6/13 15:19:40,0,8,683.00,0.00,7,2,1,0
8791,2012/6/13 15:20:00,0,8,653.00,0.00,8,1,0,0
8791,2012/6/13 15:20:20,0,8,678.00,0.00,4,1,0,0
8791,2012/6/13 15:20:40,0,8,667.00,0.00,8,1,0,0
8791,2012/6/13 15:21:00,0,8,718.00,0.00,6,1,0,0
8791,2012/6/13 15:21:20,0,8,660.00,0.00,8,2,0,0
8791,2012/6/13 15:21:40,0,8,657.00,0.00,9,0,0,0
8791,2012/6/13 15:22:00,0,8,641.00,0.00,8,2,1,1
8791,2012/6/13 15:22:20,0,8,661.00,0.00,12,0,0,0
8791,2012/6/13 15:22:40,0,8,688.00,0.00,8,0,0,0
8791,2012/6/13 15:23:00,0,8,685.00,0.00,5,3,0,0
8791,2012/6/13 15:23:20,0,8,710.00,0.00,12,0,0,0
8791,2012/6/13 15:23:40,0,8,665.00,0.00,8,2,0,0
8791,2012/6/13 15:24:00,0,8,678.00,0.00,6,1,0,0
8791,2012/6/13 15:24:20,0,8,607.00,0.00,6,2,1,1
8791,2012/6/13 15:24:40,0,8,615.00,0.00,7,3,1,0
8791,2012/6/13 15:25:00,0,8,561.00,0.00,11,2,1,0
8791,2012/6/13 15:25:20,0,8,486.00,0.00,10,2,0,0
8791,2012/6/13 15:25:40,0,8,467.00,0.00,8,2,0,1
8791,2012/6/13 15:26:00,0,8,422.00,0.00,7,2,0,0
8791,2012/6/13 15:26:20,0,8,446.00,0.00,9,2,2,0
8791,2012/6/13 15:26:40,0,8,459.00,0.00,11,1,0,0
8791,2012/6/13 15:27:00,0,8,488.00,0.00,8,3,1,0
8791,2012/6/13 15:27:20,0,8,637.00,0.00,7,2,0,0
8791,2012/6/13 15:27:40,0,8,625.00,0.00,7,1,1,0
8791,2012/6/13 15:28:00,0,8,650.00,0.00,6,0,1,0
8791,2012/6/13 15:28:20,0,8,653.00,0.00,8,0,0,0
8791,2012/6/13 15:28:40,0,8,641.00,0.00,9,1,0,0
8791,2012/6/13 15:29:00,0,8,655.00,0.00,9,0,1,1
8791,2012/6/13 15:29:20,0,8,682.00,0.00,5,3,0,0
8791,2012/6/13 15:29:40,0,8,663.00,0.00,5,2,0,0
8791,2012/6/13 15:30:00,0,8,655.00,0.00,11,2,0,0
8791,2012/6/13 15:30:20,0,8,590.00,0.00,8,3,0,1
8791,2012/6/13 15:30:40,0,8,519.00,0.00,13,1,1,0
8791,2012/6/13 15:31:00,0,8,497.00,0.00,3,3,0,0
8791,2012/6/13 15:31:20,0,8,613.00,0.00,10,4,0,0
8791,2012/6/13 15:31:40,0,8,626.00,0.00,4,2,0,0
8791,2012/6/13 15:32:00,0,8,662.00,0.00,7,3,0,0
8791,2012/6/13 15:32:20,0,8,669.00,0.00,7,0,1,0
8791,2012/6/13 15:32:40,0,8,635.00,0.00,14,0,0,0
8791,2012/6/13 15:33:00,0,8,632.00,0.00,8,4,0,0
8791,2012/6/13 15:33:20,0,8,615.00,0.00,7,3,0,0
8791,2012/6/13 15:33:40,0,8,618.00,0.00,13,1,0,0
8791,2012/6/13 15:34:00,0,8,692.00,0.00,7,0,1,0
8791,2012/6/13 15:34:20,0,8,671.00,0.00,8,1,0,0
8791,2012/6/13 15:34:40,0,8,684.00,0.00,8,1,0,0
8791,2012/6/13 15:35:00,0,8,665.00,0.00,7,2,0,0
8791,2012/6/13 15:35:20,0,8,681.00,0.00,6,3,0,0
8791,2012/6/13 15:35:40,0,8,660.00,0.00,6,3,0,0
8791,2012/6/13 15:36:00,0,8,630.00,0.00,14,0,1,0
8791,2012/6/13 15:36:20,0,8,625.00,0.00,13,2,1,0
8791,2012/6/13 15:36:40,0,8,661.00,0.00,13,1,0,0
8791,2012/6/13 15:37:00,0,8,659.00,0.00,11,2,0,0
8791,2012/6/13 15:37:20,0,8,666.00,0.00,9,0,0,0
8791,2012/6/13 15:37:40,0,8,654.00,0.00,11,1,0,0
8791,2012/6/13 15:38:00,0,8,625.00,0.00,6,2,0,0
8791,2012/6/13 15:38:20,0,8,664.00,0.00,9,1,0,0
8791,2012/6/13 15:38:40,0,8,660.00,0.00,8,2,0,0
8791,2012/6/13 15:39:00,0,8,638.00,0.00,7,2,0,0
8791,2012/6/13 15:39:20,0,8,606.00,0.00,9,1,0,0
8791,2012/6/13 15:39:40,0,8,655.00,0.00,9,1,0,1
8791,2012/6/13 15:40:00,0,8,685.00,0.00,9,2,0,0
8791,2012/6/13 15:40:20,0,8,678.00,0.00,6,0,0,0
8791,2012/6/13 15:40:40,0,8,683.00,0.00,5,1,0,0
8791,2012/6/13 15:41:00,0,8,622.00,0.00,8,6,0,0
8791,2012/6/13 15:41:20,0,8,576.00,0.00,12,3,0,0
8791,2012/6/13 15:41:40,0,8,494.00,0.00,9,7,0,0
8791,2012/6/13 15:42:00,0,8,564.00,0.00,1,2,1,0
8791,2012/6/13 15:42:20,0,8,657.00,0.00,5,3,1,0
8791,2012/6/13 15:42:40,0,8,625.00,0.00,11,2,0,0
8791,2012/6/13 15:43:00,0,8,665.00,0.00,10,1,0,0
8791,2012/6/13 15:43:20,0,8,710.00,0.00,3,1,0,0
8791,2012/6/13 15:43:40,0,8,619.00,0.00,11,2,0,0
8791,2012/6/13 15:44:00,0,8,504.00,0.00,10,2,0,0
8791,2012/6/13 15:44:20,0,8,594.00,0.00,9,1,0,0
8791,2012/6/13 15:44:40,0,8,573.00,0.00,11,1,0,0
8791,2012/6/13 15:45:00,0,8,530.00,0.00,9,2,0,0
8791,2012/6/13 15:45:20,0,8,611.00,0.00,8,2,0,0
8791,2012/6/13 15:45:40,0,8,663.00,0.00,7,4,0,0
8791,2012/6/13 15:46:00,0,8,642.00,0.00,12,1,0,0
8791,2012/6/13 15:46:20,0,8,587.00,0.00,10,2,0,0
8791,2012/6/13 15:46:40,0,8,586.00,0.00,5,1,0,0
8791,2012/6/13 15:47:00,0,8,635.00,0.00,9,3,0,0
8791,2012/6/13 15:47:20,0,8,604.00,0.00,13,1,0,0
8791,2012/6/13 15:47:40,0,8,668.00,0.00,4,2,0,0
8791,2012/6/13 15:48:00,0,8,609.00,0.00,8,0,0,0
8791,2012/6/13 15:48:20,0,8,695.00,0.00,7,2,0,0
8791,2012/6/13 15:48:40,0,8,629.00,0.00,10,1,0,0
8791,2012/6/13 15:49:00,0,8,636.00,0.00,12,2,0,0
8791,2012/6/13 15:49:20,0,8,640.00,0.00,11,0,0,0
8791,2012/6/13 15:49:40,0,8,619.00,0.00,10,0,0,0
8791,2012/6/13 15:50:00,0,8,666.00,0.00,6,1,0,0
8791,2012/6/13 15:50:20,0,8,661.00,0.00,7,2,1,0
8791,2012/6/13 15:50:40,0,8,658.00,0.00,5,0,0,0
8791,2012/6/13 15:51:00,0,8,619.00,0.00,10,1,0,0
8791,2012/6/13 15:51:20,0,8,569.00,0.00,7,3,0,0
8791,2012/6/13 15:51:40,0,8,684.00,0.00,5,0,0,0
8791,2012/6/13 15:52:00,0,8,632.00,0.00,6,0,0,0
8791,2012/6/13 15:52:20,0,8,639.00,0.00,8,0,0,1
8791,2012/6/13 15:52:40,0,8,605.00,0.00,12,5,0,0
8791,2012/6/13 15:53:00,0,8,567.00,0.00,4,5,1,0
8791,2012/6/13 15:53:20,0,8,643.00,0.00,12,0,0,0
8791,2012/6/13 15:53:40,0,8,649.00,0.00,9,1,0,0
8791,2012/6/13 15:54:00,0,8,625.00,0.00,14,1,0,0
8791,2012/6/13 15:54:20,0,8,501.00,0.00,9,2,0,0
8791,2012/6/13 15:54:40,0,8,493.00,0.00,8,3,0,0
8791,2012/6/13 15:55:00,0,8,576.00,0.00,8,4,0,0
8791,2012/6/13 15:55:20,0,8,520.00,0.00,8,1,0,0
8791,2012/6/13 15:55:40,0,8,647.00,0.00,8,1,0,0
8791,2012/6/13 15:56:00,0,8,667.00,0.00,9,0,0,0
8791,2012/6/13 15:56:20,0,8,665.00,0.00,6,0,0,0
8791,2012/6/13 15:56:40,0,8,672.00,0.00,5,2,0,0
8791,2012/6/13 15:57:00,0,8,657.00,0.00,5,2,0,0
8791,2012/6/13 15:57:20,0,8,623.00,0.00,10,3,0,0
8791,2012/6/13 15:57:40,0,8,650.00,0.00,4,1,0,0
8791,2012/6/13 15:58:00,0,8,687.00,0.00,4,0,0,0
8791,2012/6/13 15:58:20,0,8,677.00,0.00,10,2,0,0
8791,2012/6/13 15:58:40,0,8,643.00,0.00,12,3,0,0
8791,2012/6/13 15:59:00,0,8,658.00,0.00,6,1,1,0
8791,2012/6/13 15:59:20,0,8,693.00,0.00,4,0,0,0
8791,2012/6/13 15:59:40,0,8,706.00,0.00,10,0,0,0
8791,2012/6/13 16:00:00,0,8,645.00,0.00,14,1,0,0
8791,2012/6/13 16:00:20,0,8,675.00,0.00,4,0,1,0
8791,2012/6/13 16:00:40,0,8,661.00,0.00,7,0,1,0
8791,2012/6/13 16:01:00,0,8,689.00,0.00,7,2,0,0
8791,2012/6/13 16:01:20,0,8,586.00,0.00,11,1,0,0
8791,2012/6/13 16:01:40,0,8,629.00,0.00,8,1,0,0
8791,2012/6/13 16:02:00,0,8,664.00,0.00,2,1,0,0
8791,2012/6/13 16:02:20,0,8,687.00,0.00,6,0,0,0
8791,2012/6/13 16:02:40,0,8,659.00,0.00,15,1,0,1
8791,2012/6/13 16:03:00,0,8,654.00,0.00,7,2,0,0
8791,2012/6/13 16:03:20,0,8,686.00,0.00,9,0,0,0
8791,2012/6/13 16:03:40,0,8,682.00,0.00,6,1,0,0
8791,2012/6/13 16:04:00,0,8,631.00,0.00,10,1,1,0
8791,2012/6/13 16:04:20,0,8,660.00,0.00,9,2,0,0
8791,2012/6/13 16:04:40,0,8,636.00,0.00,2,0,0,0
8791,2012/6/13 16:05:00,0,8,631.00,0.00,7,2,1,0
8791,2012/6/13 16:05:20,0,8,664.00,0.00,6,2,0,0
8791,2012/6/13 16:05:40,0,8,671.00,0.00,11,0,0,0
8791,2012/6/13 16:06:00,0,8,676.00,0.00,7,2,0,0
8791,2012/6/13 16:06:20,0,8,685.00,0.00,8,3,0,0
8791,2012/6/13 16:06:40,0,8,655.00,0.00,6,0,0,0
8791,2012/6/13 16:07:00,0,8,699.00,0.00,7,0,0,0
8791,2012/6/13 16:07:20,0,8,653.00,0.00,7,1,0,0
8791,2012/6/13 16:07:40,0,8,663.00,0.00,12,0,2,0
8791,2012/6/13 16:08:00,0,8,661.00,0.00,5,2,1,0
8791,2012/6/13 16:08:20,0,8,613.00,0.00,10,3,1,0
8791,2012/6/13 16:08:40,0,8,650.00,0.00,6,1,0,0
8791,2012/6/13 16:09:00,0,8,666.00,0.00,8,3,1,0
8791,2012/6/13 16:09:20,0,8,683.00,0.00,7,0,0,0
8791,2012/6/13 16:09:40,0,8,609.00,0.00,10,2,1,0
8791,2012/6/13 16:10:00,0,8,664.00,0.00,9,2,0,0
8791,2012/6/13 16:10:20,0,8,664.00,0.00,7,3,0,0
8791,2012/6/13 16:10:40,0,8,669.00,0.00,7,0,0,0
8791,2012/6/13 16:11:00,0,8,679.00,0.00,6,1,0,0
8791,2012/6/13 16:11:20,0,8,651.00,0.00,12,1,0,0
8791,2012/6/13 16:11:40,0,8,680.00,0.00,3,0,0,0
8791,2012/6/13 16:12:00,0,8,638.00,0.00,6,0,0,0
8791,2012/6/13 16:12:20,0,8,640.00,0.00,10,0,0,0
8791,2012/6/13 16:12:40,0,8,692.00,0.00,9,0,0,0
