REPORT,ACCTYPE,TIME,WEEKDAY,RDSURF,LIGHT,weather,deg_curv,pct_grad,AADT,trkpcts,mvmt,RURURB,MED_TYPE,MEDWID,LSHL_TYP,LSHL_TY2,LSHLDWID,LSHL_WD2,RSHL_TYP,RSHL_TY2,RSHLDWID,RSHL_WD2,SURF_TYP,SURF_TY2,lanewid,rdwy_wid,FUNC_CLS,sex,young,old,drink,truck,old_car
2,33,704,4,1.0,1.0,1,0.0,2.59,72590.0,0.0,0.79,U,S,125,A,A,4,4,A,A,10,10,P,P,12,48,51.0,1,0,0,0,0,0
1,33,806,2,2.0,1.0,3,0.0,2.59,72590.0,0.0,0.26,U,S,125,A,A,4,4,A,A,10,10,P,P,12,48,51.0,1,0,0,0,0,0
1,33,306,2,1.0,6.0,1,0.0,2.59,72590.0,0.0,0.26,U,S,125,A,A,4,4,A,A,10,10,P,P,12,48,51.0,0,0,0,1,0,0
1,33,604,1,1.0,1.0,1,0.0,3.0,72590.0,0.0,1.32,U,S,125,A,A,4,4,A,A,10,10,P,P,12,48,51.0,0,0,0,0,0,1
1,33,640,4,3.0,4.0,1,0.0,3.0,72590.0,0.0,1.85,U,S,125,A,A,4,4,A,A,10,10,P,P,12,48,51.0,0,0,0,0,0,0
1,33,1421,2,2.0,1.0,1,1.9,0.32,43647.0,0.0,1.43,U,S,80,A,A,4,4,A,A,10,10,A,P,12,48,51.0,1,0,0,0,0,0
2,33,915,3,3.0,6.0,1,5.0,1.3,2195.0,0.0,0.15,R,,0,B,,2,0,B,,2,0,B,,11,22,45.0,0,1,0,0,0,0
2,33,345,4,1.0,5.0,1,16.0,3.48,717.0,6.1,0.25,R,,0,B,,2,0,B,,2,0,B,,11,22,45.0,0,1,0,0,0,0
1,33,912,7,3.0,1.0,4,4.0,0.0,1722.0,9.82,0.01,R,,0,B,,2,0,B,,2,0,B,,11,22,45.0,1,0,0,0,0,0
1,33,1205,3,1.0,1.0,1,6.0,6.0,2236.0,36.82999999999999,0.07000000000000002,R,,0,A,,7,0,A,,7,0,A,,12,24,44.0,0,0,0,0,1,0
1,33,2309,1,2.0,6.0,3,0.0,1.14,3987.0,0.0,0.9200000000000002,R,,0,B,,8,0,B,,8,0,B,,11,21,45.0,0,1,0,0,0,0
1,33,2210,5,1.0,4.0,1,0.0,1.08,4357.0,6.24,0.1,U,,0,B,,4,0,B,,4,0,B,,11,22,54.0,0,0,0,1,0,1
1,33,20,1,2.0,6.0,3,7.16,1.73,16434.0,6.24,0.12,U,,0,C,,0,0,C,,0,0,A,,13,50,54.0,0,0,0,0,0,0
1,33,1930,1,1.0,1.0,1,0.0,1.73,16434.0,6.24,0.12,U,,0,W,,0,0,W,,0,0,P,,16,62,54.0,1,1,0,0,0,0
1,33,512,7,1.0,2.0,1,0.0,6.07,264.0,29.78,0.16,R,,0,B,,2,0,B,,2,0,B,,11,22,45.0,0,0,0,0,0,0
1,33,330,6,4.0,4.0,8,0.0,1.0,5272.0,10.92,0.02,U,,0,A,,8,0,A,,8,0,A,,12,24,52.0,0,0,0,0,0,0
2,33,153,4,2.0,4.0,2,0.0,0.27,28930.0,7.12,3.8,U,A,16,,,0,0,A,A,8,10,A,A,12,72,52.0,1,1,0,1,0,0
1,33,840,4,1.0,1.0,1,0.0,1.15,45047.0,10.92,4.27,U,A,16,,,0,0,A,A,8,10,A,A,12,72,52.0,1,1,0,0,0,1
1,33,745,5,1.0,1.0,1,0.0,0.44,23948.0,10.92,0.44,U,A,16,,,0,0,A,A,10,8,A,A,13,38,52.0,0,0,0,0,1,0
1,33,1905,7,3.0,4.0,4,0.0,0.44,23948.0,10.92,0.35,U,A,16,,,0,0,A,A,10,8,A,A,13,38,52.0,0,1,0,0,0,1
2,33,1730,7,1.0,1.0,1,0.0,2.5,29902.0,3.05,0.65,U,A,12,,,0,0,A,A,10,8,A,A,12,46,52.0,0,0,0,0,1,1
2,33,2317,3,1.0,4.0,1,1.43,0.15,29902.0,3.05,1.53,U,A,22,,,0,0,A,A,10,8,A,A,12,60,52.0,0,0,0,0,0,0
2,33,1451,3,1.0,1.0,1,1.43,0.15,29902.0,3.05,0.55,U,A,22,,,0,0,A,A,10,8,A,A,12,60,52.0,0,0,0,0,0,0
1,33,1133,5,3.0,1.0,1,0.0,0.8299999999999998,29902.0,3.05,0.55,U,A,22,,,0,0,A,A,10,10,P,P,12,60,52.0,1,1,0,0,0,1
1,33,1619,5,1.0,1.0,1,0.0,0.8299999999999998,76756.0,10.92,13.45,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,0,0,0,1,0,1
2,33,2309,1,1.0,4.0,1,0.0,0.09,76756.0,10.92,13.45,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,0,1,0,0,0,1
1,33,1542,7,4.0,1.0,4,0.0,0.09,76756.0,10.92,13.45,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,0,1,0,0,0,1
1,33,1804,7,3.0,6.0,4,0.0,0.09,76756.0,3.05,3.08,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,0,0,0,0,0,0
1,33,1650,7,3.0,4.0,4,0.0,1.23,76756.0,3.05,1.4,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,1,1,0,0,0,0
1,33,55,7,1.0,6.0,2,0.0,1.23,76756.0,3.05,1.4,U,A,22,,,0,0,A,A,10,10,P,P,12,72,52.0,0,1,0,0,0,0
1,33,1340,3,1.0,1.0,1,1.1799999999999995,0.58,48645.0,3.05,2.31,U,A,28,,,0,0,A,A,10,10,P,P,12,72,52.0,1,1,0,0,0,0
1,33,1228,4,1.0,1.0,2,1.1899999999999995,0.58,48645.0,3.05,3.02,U,S,40,A,A,10,10,A,A,10,10,P,P,12,72,52.0,1,0,1,0,0,0
2,33,537,5,4.0,4.0,3,0.6,0.01,55186.0,3.05,2.22,U,S,40,A,A,10,10,A,A,10,10,P,P,12,60,52.0,0,0,0,0,0,0
1,33,1140,3,4.0,1.0,4,0.6,0.01,55186.0,3.05,2.22,U,S,40,A,A,10,10,A,A,10,10,P,P,12,60,52.0,1,1,1,0,0,0
1,33,1815,5,4.0,4.0,3,0.6,0.68,55186.0,3.05,0.4,U,S,50,A,A,10,10,A,A,10,10,A,A,12,60,52.0,0,0,0,0,0,0
1,33,1318,3,1.0,1.0,1,0.0,0.16,42315.0,3.05,14.67,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,1
1,33,720,2,4.0,1.0,2,0.0,0.16,42315.0,3.05,14.67,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,1,0,0,0,0,0
1,33,1533,5,1.0,1.0,1,0.0,0.16,42315.0,3.05,14.67,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
2,33,825,1,1.0,1.0,1,0.0,0.56,42315.0,3.05,2.93,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
1,33,838,7,4.0,1.0,1,0.0,0.78,42315.0,3.05,2.93,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
1,33,1522,6,1.0,1.0,2,0.9,0.21,42315.0,3.05,1.08,U,S,70,A,A,3,3,A,A,10,10,A,A,12,48,52.0,1,1,0,0,0,0
1,33,1916,2,1.0,1.0,1,0.9,0.21,42315.0,3.05,0.93,U,S,28,A,A,3,3,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,0
1,33,450,3,1.0,4.0,1,0.0,0.42,42315.0,3.05,1.7,U,A,6,,,0,0,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,1
1,33,1536,3,3.0,1.0,1,0.0,0.42,42315.0,3.05,1.7,U,A,6,,,0,0,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,0
1,33,2058,7,1.0,4.0,1,0.0,0.0,21013.0,3.05,0.08,U,O,120,A,C,6,0,A,C,8,0,A,A,13,40,52.0,0,0,0,0,0,1
2,33,1157,3,2.0,1.0,3,0.0,0.0,21013.0,3.05,0.15,U,S,80,P,P,6,2,P,P,8,6,P,P,12,48,52.0,0,1,0,0,0,1
1,33,1652,1,1.0,1.0,1,0.0,2.96,2932.0,7.51,0.51,R,,0,B,,8,0,B,,8,0,B,,12,23,45.0,1,1,0,0,0,1
1,33,2030,5,1.0,6.0,1,0.0,2.96,4763.0,4.37,0.17,R,,0,C,,0,0,C,,0,0,B,,12,24,45.0,0,0,0,0,0,1
1,33,1559,4,1.0,1.0,1,0.0,2.96,4763.0,4.37,0.76,U,,0,B,,8,0,B,,8,0,B,,12,23,55.0,1,1,0,0,0,0
1,33,324,7,1.0,4.0,1,0.0,2.96,3597.0,5.38,0.08,U,,0,A,,8,0,A,,8,0,A,,13,26,54.0,0,0,0,0,0,0
1,33,254,5,1.0,6.0,1,0.0,2.96,3081.0,14.710000000000004,0.01,R,,0,A,,3,0,A,,3,0,A,,10,20,45.0,0,0,0,0,0,1
1,33,930,3,1.0,1.0,1,6.0,5.48,1901.0,21.54,1.17,R,,0,B,,4,0,B,,4,0,B,,12,24,45.0,0,0,0,0,1,1
1,33,1612,5,1.0,1.0,1,1.43,1.08,3438.0,22.72,0.04,R,,0,B,,6,0,B,,6,0,B,,12,24,44.0,0,0,0,0,1,1
1,33,430,3,4.0,4.0,6,0.0,0.0,5103.0,18.45,0.09,R,,0,A,,4,0,A,,1,0,A,,12,24,44.0,0,0,0,0,1,0
2,33,1414,1,2.0,1.0,1,10.0,0.0,4642.0,20.87,0.75,R,,0,B,,6,0,B,,6,0,B,,12,24,44.0,0,0,0,0,1,1
2,33,1230,5,1.0,1.0,1,6.0,4.57,4642.0,20.87,1.05,R,,0,B,,6,0,B,,6,0,B,,12,24,44.0,0,1,0,0,1,0
1,33,1555,1,1.0,1.0,1,6.0,4.57,4642.0,20.87,1.05,R,,0,B,,6,0,B,,6,0,B,,12,24,44.0,0,0,0,0,0,1
1,33,349,4,1.0,4.0,1,0.0,1.92,2948.0,22.26,0.03,R,,0,B,,2,0,B,,3,0,B,,12,23,44.0,0,0,0,0,0,1
1,33,340,4,1.0,4.0,1,0.0,0.12,1810.0,15.74,0.09,R,,0,A,,8,0,A,,8,0,A,,11,22,45.0,0,0,0,0,0,0
1,33,1700,6,3.0,3.0,1,0.0,1.52,944.0,17.75,0.09,R,,0,B,,8,0,B,,8,0,B,,12,24,45.0,0,0,0,0,0,0
1,33,724,2,1.0,1.0,2,0.0,0.69,944.0,17.75,0.03,R,,0,B,,6,0,B,,6,0,B,,11,22,45.0,0,0,0,0,0,0
1,33,1100,3,1.0,1.0,1,4.0,0.73,944.0,17.75,0.2,R,,0,B,,2,0,B,,2,0,B,,11,22,45.0,1,1,0,0,0,0
1,33,0,6,4.0,9.0,4,0.0,0.74,563.0,18.28,0.4,R,,0,B,,6,0,B,,6,0,B,,11,22,45.0,1,0,0,0,0,0
2,33,1649,5,1.0,1.0,1,0.0,0.34,563.0,18.28,0.0,R,,0,C,,0,0,W,,0,0,A,,11,22,45.0,1,0,0,0,0,0
1,33,1441,7,1.0,1.0,1,2.87,0.0,1537.0,7.25,1.39,R,,0,B,,4,0,B,,4,0,B,,12,24,45.0,0,0,0,0,0,0
1,33,1819,2,1.0,1.0,1,0.0,0.0,1537.0,7.25,1.39,R,,0,B,,4,0,B,,4,0,B,,12,24,45.0,0,0,0,0,0,1
1,33,102,3,1.0,4.0,1,0.0,3.96,7824.0,0.0,0.37,U,,0,A,,4,0,C,,0,0,A,,15,29,53.0,1,0,1,0,0,0
1,33,2327,7,4.0,4.0,1,0.0,0.0,3877.0,7.47,0.06,R,,0,G,,10,0,G,,10,0,A,,13,26,45.0,0,0,0,1,0,1
1,33,1818,7,3.0,5.0,4,0.0,2.1099999999999994,4134.0,24.73,0.11,R,,0,A,,8,0,A,,8,0,B,,12,24,42.0,1,0,0,0,0,0
1,33,2209,7,1.0,4.0,1,0.0,1.9,4134.0,24.73,0.02,R,,0,A,,8,0,A,,8,0,A,,12,24,42.0,0,0,0,0,0,0
1,33,1730,5,4.0,4.0,6,0.0,0.03,7555.0,26.93,0.25,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,1,1,0,0,0,1
1,33,1444,6,1.0,1.0,1,0.0,0.0,7415.0,22.57,0.14,U,,0,C,,0,0,C,,0,0,B,,15,60,53.0,0,0,0,0,1,0
2,33,947,5,1.0,1.0,1,24.7,0.26,2643.0,23.65,0.11,R,,0,A,,8,0,A,,8,0,B,,12,24,42.0,0,0,0,0,0,1
1,33,1322,3,1.0,1.0,1,1.0,4.17,9471.0,9.8,0.03,U,,0,A,,7,0,A,,9,0,A,,12,24,52.0,1,0,0,0,0,0
1,33,1343,6,1.0,1.0,1,0.0,1.23,2442.0,19.54,0.03,R,,0,B,,7,0,B,,7,0,A,,12,24,44.0,1,1,0,0,0,0
1,33,2038,6,3.0,4.0,1,8.730000000000002,1.0,24881.0,3.3199999999999994,0.18,U,A,6,,,0,0,,,0,0,A,A,13,39,52.0,1,1,0,0,0,1
1,33,1914,1,4.0,4.0,4,0.0,4.13,24881.0,3.3199999999999994,0.09,U,A,6,,,0,0,,,0,0,A,A,13,39,52.0,1,0,1,0,0,0
1,33,57,7,4.0,4.0,1,0.0,1.0,54396.0,3.3199999999999994,1.99,U,,0,W,,0,0,W,,0,0,A,,13,50,52.0,1,0,0,1,0,0
1,33,35,1,4.0,4.0,4,0.0,0.0,13888.0,0.0,0.96,U,,0,C,,0,0,C,,0,0,A,,17,50,53.0,1,1,0,1,0,0
1,33,1736,5,1.0,6.0,1,0.0,0.0,15626.0,0.0,0.29,U,,0,C,,0,0,C,,0,0,A,,22,43,53.0,0,0,0,0,0,1
2,33,156,4,8.0,4.0,3,0.0,0.0,15677.0,0.0,0.4,U,,0,C,,0,0,C,,0,0,A,,23,46,53.0,0,1,0,1,0,1
2,33,1722,7,1.0,1.0,1,0.0,0.38,14117.0,6.75,0.05,U,O,325,A,C,8,0,A,A,8,8,A,A,18,35,52.0,0,0,0,0,1,1
1,33,1915,7,1.0,4.0,2,0.0,0.11,20963.0,0.0,1.45,U,,0,C,,0,0,A,,6,0,A,,13,52,53.0,0,1,0,0,0,1
2,33,144,6,1.0,6.0,1,0.0,1.49,22070.0,0.0,0.56,U,A,17,C,,0,0,A,C,4,0,A,A,12,48,53.0,0,0,0,1,0,1
1,33,1507,2,1.0,1.0,1,0.0,0.13,19711.0,0.0,0.36,U,,0,A,,10,0,A,,4,0,A,,12,48,53.0,0,1,0,0,0,0
1,33,1755,5,3.0,6.0,4,0.0,0.13,19711.0,0.0,0.22,U,,0,A,,10,0,A,,4,0,A,,12,48,53.0,1,1,0,0,0,1
1,33,1618,5,1.0,1.0,1,0.0,0.21,19364.0,0.0,1.0600000000000005,U,,0,A,,8,0,A,,4,0,A,,12,48,53.0,0,0,0,0,1,0
1,33,156,7,1.0,6.0,1,0.0,0.61,15207.0,16.2,5.83,U,,0,A,,4,0,A,,4,0,A,,12,24,54.0,0,0,0,0,1,0
2,33,1318,5,1.0,1.0,1,1.0,0.0,14305.0,0.0,0.31,R,,0,A,,4,0,A,,4,0,A,,12,24,44.0,0,0,1,0,1,1
1,33,1200,7,4.0,1.0,2,0.0,5.06,27527.0,3.66,0.3,U,,0,C,,0,0,C,,0,0,A,,16,63,53.0,1,0,0,0,0,0
2,33,1944,5,1.0,4.0,1,0.0,0.4699999999999999,14483.0,3.03,0.74,U,,0,C,,0,0,C,,0,0,A,,13,50,53.0,0,1,0,0,0,0
1,33,2135,3,2.0,4.0,2,14.32,5.83,11462.0,0.0,0.13,U,,0,C,,0,0,C,,0,0,A,,32,63,53.0,0,0,0,1,0,1
1,33,1600,2,1.0,1.0,1,4.0,5.83,18471.0,0.0,0.67,U,,0,C,,0,0,C,,0,0,A,,10,40,53.0,1,0,0,0,1,1
1,33,1122,5,4.0,1.0,4,0.0,2.08,8464.0,6.04,0.34,R,,0,A,,6,0,A,,4,0,A,,11,22,45.0,0,0,0,0,0,0
1,33,11,7,1.0,6.0,1,10.0,0.0,8464.0,6.04,3.77,R,,0,A,,2,0,A,,2,0,A,,11,22,45.0,0,0,0,0,0,0
1,33,100,7,1.0,6.0,2,0.0,0.0,8464.0,6.04,3.77,R,,0,A,,2,0,A,,2,0,A,,11,22,45.0,0,0,0,0,0,0
1,33,2317,6,1.0,6.0,1,0.0,0.4,12252.0,4.43,0.9399999999999998,R,,0,B,,3,0,B,,3,0,B,,11,22,45.0,0,1,0,0,0,1
1,33,12,4,2.0,6.0,3,11.51,0.0,4063.0,0.0,1.22,R,,0,A,,3,0,A,,3,0,A,,11,22,44.0,0,1,0,0,0,1
1,33,912,1,1.0,1.0,1,4.0,0.0,16268.0,3.55,4.93,U,,0,A,,3,0,A,,3,0,A,,11,22,53.0,1,1,0,0,0,1
1,33,1412,7,2.0,1.0,3,2.0,0.13,21959.0,3.55,0.16,U,,0,A,,11,0,A,,5,0,A,,18,36,53.0,0,1,0,0,0,0
1,33,910,7,1.0,1.0,2,2.0,0.13,21959.0,3.55,0.48,U,,0,A,,11,0,A,,3,0,A,,16,48,53.0,0,0,0,0,0,0
1,33,1954,5,1.0,4.0,2,0.0,0.0,9649.0,4.55,0.42,U,,0,A,,6,0,A,,6,0,A,,12,24,53.0,0,0,0,1,0,0
1,33,527,2,1.0,4.0,1,0.0,2.55,35652.0,2.96,1.04,U,,0,C,,0,0,C,,0,0,A,,12,46,53.0,1,0,0,0,1,0
1,33,635,2,4.0,1.0,2,0.0,4.92,35652.0,2.96,0.91,U,,0,C,,0,0,C,,0,0,A,,14,54,53.0,0,0,0,0,0,1
1,33,1023,4,1.0,1.0,1,0.0,4.92,35652.0,2.96,4.29,U,A,3,,,0,0,C,C,0,0,A,A,13,52,53.0,0,0,1,0,0,0
1,33,2115,6,1.0,4.0,1,0.0,2.76,35652.0,2.96,4.29,U,A,3,,,0,0,C,C,0,0,A,A,13,52,53.0,0,0,0,0,0,1
1,33,27,6,1.0,4.0,1,0.0,2.76,35652.0,2.96,4.29,U,A,3,,,0,0,C,C,0,0,A,A,13,52,53.0,0,0,0,1,0,1
1,33,352,2,2.0,4.0,3,0.0,0.12,37776.0,0.0,0.8299999999999998,U,,0,C,,0,0,C,,0,0,A,,13,52,53.0,0,1,0,1,0,0
1,33,941,1,1.0,1.0,2,0.0,0.0,35081.0,0.0,0.13,U,,0,A,,8,0,A,,8,0,A,,12,48,53.0,0,0,1,0,0,1
1,33,901,5,2.0,1.0,3,1.0,0.0,35081.0,0.0,0.64,U,,0,A,,8,0,C,,0,0,A,,14,56,53.0,1,1,0,0,0,0
2,33,248,2,2.0,6.0,2,5.73,3.2,32588.0,0.0,3.09,U,A,12,,,0,0,A,A,8,8,A,A,12,48,52.0,1,1,0,0,0,1
1,33,1438,3,2.0,1.0,3,5.73,3.2,32588.0,0.0,3.09,U,A,12,,,0,0,A,A,8,8,A,A,12,48,52.0,1,1,0,0,0,1
1,33,1235,1,1.0,1.0,2,5.73,3.2,32588.0,0.0,0.12,U,A,12,,,0,0,A,A,8,8,A,A,12,48,52.0,1,1,0,0,0,1
1,33,1435,3,2.0,1.0,3,5.73,3.2,29169.0,0.0,2.24,U,S,28,A,A,4,4,A,A,8,8,A,A,12,48,52.0,0,0,0,0,0,0
1,33,1359,6,2.0,1.0,1,5.49,3.2,29169.0,0.0,2.24,U,S,28,A,A,4,4,A,A,8,8,A,A,12,48,52.0,1,1,0,0,0,1
1,33,1609,1,1.0,1.0,2,0.0,3.2400000000000007,35668.0,3.21,0.39,U,,0,W,,0,0,W,,0,0,P,,23,92,52.0,0,0,0,0,0,0
1,33,1025,3,1.0,1.0,1,11.65,0.6,28923.0,0.0,2.1099999999999994,U,S,10,C,,0,0,C,C,0,0,A,A,12,48,53.0,0,0,0,0,0,0
1,33,2038,3,1.0,1.0,1,0.0,3.21,28595.0,0.0,0.42,U,,0,C,,0,0,C,,0,0,A,,11,44,53.0,1,0,0,0,0,1
1,33,1458,7,2.0,1.0,3,0.0,3.21,28595.0,0.0,0.42,U,,0,C,,0,0,C,,0,0,A,,11,44,53.0,0,1,0,0,0,1
1,33,449,3,1.0,4.0,1,0.0,1.34,21956.0,0.0,0.32,U,,0,C,,0,0,C,,0,0,A,,11,44,53.0,1,1,0,0,0,1
1,33,1845,3,2.0,4.0,3,0.0,5.08,5114.0,0.0,0.09,U,,0,C,,0,0,C,,0,0,A,,13,26,53.0,1,0,0,0,0,0
1,33,2255,2,1.0,6.0,1,0.0,1.16,20392.0,0.0,2.08,U,,0,A,,8,0,A,,8,0,A,,12,24,52.0,0,0,0,1,0,0
1,33,2316,4,2.0,6.0,3,1.0,1.16,18887.0,3.66,4.14,U,,0,A,,8,0,A,,8,0,A,,12,24,52.0,0,1,0,0,0,0
1,33,505,2,2.0,4.0,1,0.0,0.37,21569.0,0.0,2.44,U,,0,A,,8,0,A,,8,0,A,,12,24,52.0,0,0,0,0,0,0
1,33,220,7,1.0,4.0,1,0.0,0.23000000000000004,21569.0,0.0,1.5,U,,0,A,,8,0,A,,8,0,A,,12,24,52.0,1,0,0,1,0,0
1,33,1423,7,2.0,1.0,2,4.4,1.3,21569.0,0.0,0.24,U,,0,A,,4,0,A,,4,0,A,,11,22,52.0,0,0,0,0,0,0
1,33,155,5,2.0,6.0,3,0.0,2.2,22200.0,3.03,1.22,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,0,1,0,1,0,0
1,33,650,6,2.0,6.0,1,0.0,5.0,22200.0,3.03,1.05,R,,0,A,,6,0,A,,6,0,A,,12,24,43.0,1,1,0,1,0,1
1,33,1917,1,1.0,1.0,1,0.0,0.85,22200.0,3.03,1.38,R,,0,A,,6,0,A,,6,0,A,,12,24,43.0,0,1,0,0,0,0
1,33,1517,7,1.0,1.0,1,0.0,0.0,19611.0,3.6800000000000006,1.5,R,,0,A,,3,0,A,,3,0,A,,11,22,43.0,1,0,0,0,0,0
2,33,1759,3,2.0,6.0,3,0.0,0.0,19611.0,3.6800000000000006,7.519999999999999,R,,0,A,,3,0,A,,3,0,A,,11,22,43.0,0,0,0,1,0,1
1,33,2122,6,2.0,5.0,1,0.0,0.0,19611.0,3.6800000000000006,7.519999999999999,R,,0,A,,3,0,A,,3,0,A,,11,22,43.0,1,1,0,0,0,0
2,33,1502,5,4.0,1.0,1,0.0,0.0,36480.0,0.0,0.67,U,,0,C,,0,0,C,,0,0,A,,14,56,53.0,0,0,1,0,0,0
2,33,2257,5,1.0,4.0,1,0.0,2.93,21729.0,0.0,0.95,U,A,16,,,0,0,A,A,10,10,P,P,12,48,52.0,0,1,0,0,0,0
2,33,2339,4,1.0,6.0,1,0.0,1.0700000000000005,21729.0,0.0,2.7,U,A,16,,,0,0,A,A,10,10,A,A,12,48,52.0,0,0,0,1,0,0
2,33,338,4,1.0,4.0,1,0.0,0.74,28366.0,0.0,3.11,U,A,16,,,0,0,C,C,0,0,A,A,13,52,52.0,0,1,0,0,0,0
1,33,111,2,1.0,4.0,1,0.0,0.74,47213.0,0.0,2.93,U,A,16,,,0,0,C,C,0,0,A,A,15,58,52.0,0,1,0,1,0,1
1,33,2248,4,2.0,4.0,2,0.0,0.74,47213.0,0.0,0.52,U,A,16,,,0,0,A,A,4,9,A,A,12,62,52.0,0,0,0,0,0,0
1,33,210,5,4.0,4.0,1,8.3,4.92,47213.0,6.27,0.52,U,A,10,,,0,0,A,A,8,10,P,P,12,48,52.0,1,1,0,1,0,0
2,33,1705,5,2.0,4.0,2,8.0,0.07000000000000002,47213.0,6.27,0.34,U,P,10,,,0,0,W,W,0,0,P,P,17,68,52.0,0,1,0,0,0,0
1,33,1051,5,3.0,1.0,4,0.0,0.11,36466.0,0.0,0.13,U,S,30,A,A,4,4,A,A,8,10,P,P,12,48,52.0,1,1,0,0,0,0
1,33,2226,5,4.0,4.0,2,0.0,0.71,36466.0,0.0,0.27,U,A,4,,,0,0,A,A,8,8,P,P,12,48,52.0,0,1,0,0,0,0
1,33,846,7,1.0,1.0,1,0.0,4.4,65365.0,8.28,8.11,U,P,4,,,0,0,W,W,0,0,P,P,13,52,52.0,0,1,0,1,0,1
2,33,1912,1,3.0,5.0,1,0.0,4.4,65365.0,8.28,8.11,U,P,4,,,0,0,W,W,0,0,P,P,13,52,52.0,0,0,0,0,0,1
2,33,134,3,1.0,4.0,1,0.0,4.4,65365.0,8.28,8.11,U,P,4,,,0,0,W,W,0,0,P,P,13,52,52.0,1,0,0,1,0,1
1,33,1509,7,1.0,1.0,1,0.0,4.4,65365.0,8.28,8.11,U,P,4,,,0,0,W,W,0,0,P,P,13,52,52.0,1,0,0,0,0,0
1,33,831,1,2.0,1.0,1,0.0,4.4,65365.0,8.28,8.11,U,P,4,,,0,0,W,W,0,0,P,P,13,52,52.0,0,0,0,0,0,1
2,33,1150,7,1.0,1.0,1,0.0,4.4,65365.0,8.28,1.67,U,P,4,,C,0,0,W,W,0,0,P,P,13,52,52.0,1,1,0,0,0,0
1,33,330,5,3.0,4.0,4,0.0,4.42,65365.0,8.28,1.67,U,P,4,,C,0,0,W,W,0,0,P,P,13,52,52.0,0,0,0,0,0,0
1,33,902,3,4.0,1.0,2,0.0,4.42,65365.0,8.28,1.43,U,P,4,,C,0,0,W,W,0,0,P,P,13,52,52.0,0,1,0,0,0,1
1,33,1920,7,4.0,4.0,4,0.0,4.42,65365.0,6.27,3.1,U,S,150,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
2,33,211,6,1.0,4.0,1,5.0,4.42,65365.0,6.27,3.1,U,S,150,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,1,0,1
1,33,45,1,3.0,4.0,2,5.0,4.0,65365.0,6.27,3.1,U,S,150,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,0
1,33,30,7,4.0,4.0,4,0.0,0.6,49526.0,10.52,1.6299999999999997,U,A,15,,,0,0,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,1
1,33,2,5,1.0,6.0,1,0.0,0.72,17766.0,32.76999999999999,4.21,R,S,75,A,A,4,4,A,A,10,10,P,A,12,48,42.0,0,1,0,0,0,1
1,33,1046,3,4.0,1.0,8,0.0,0.11,17766.0,22.25,9.79,R,S,75,A,A,4,4,A,A,10,10,P,A,12,48,42.0,1,0,0,0,0,0
1,33,1549,1,1.0,1.0,1,0.0,0.0,17239.0,10.52,13.4,R,S,75,A,A,4,4,A,A,10,10,P,A,12,48,42.0,0,0,0,0,0,0
1,33,1205,3,4.0,1.0,4,2.6,1.02,17239.0,10.52,5.29,R,S,75,A,A,4,4,A,A,10,10,P,A,12,48,42.0,0,0,1,0,0,0
1,33,1710,7,3.0,4.0,4,0.0,1.44,16462.0,23.9,0.6,R,S,75,A,A,4,6,A,A,10,8,P,A,12,48,42.0,0,1,0,0,0,1
1,33,1659,4,1.0,1.0,5,0.0,3.12,16462.0,23.9,0.9,R,S,75,A,A,4,4,A,A,10,10,P,A,12,48,42.0,0,0,0,0,0,0
2,33,551,7,4.0,4.0,2,0.0,0.65,8343.0,10.52,0.49,R,S,75,A,A,4,8,A,A,10,10,P,A,12,48,42.0,1,0,0,0,0,0
1,33,740,7,4.0,1.0,4,0.0,3.77,8343.0,10.52,1.0,R,S,75,A,A,4,10,A,A,10,10,P,A,12,48,42.0,0,0,0,0,0,1
1,33,755,5,3.0,1.0,4,0.0,1.4,8343.0,10.52,0.06,R,S,75,A,A,4,10,A,A,10,10,P,A,12,48,42.0,0,0,0,0,0,0
2,33,1500,3,1.0,1.0,1,0.0,1.4,8343.0,10.52,0.06,R,S,75,A,A,4,10,A,A,10,10,P,A,12,48,42.0,1,0,0,0,0,0
